Palabra,FrecPos,FrecNeg,LogPos,LogNeg,LogP(POS),LogP(NEG)
sketchy,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
wellwell,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
contract,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
earpad,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
onlyi,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
aluminum,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
vx,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
wellit,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
protected,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
handheld,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
switch,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
mother,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
dit,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
5320,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
good4,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
protects,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
atleast,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
seperated,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
mere,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
ft,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
excessive,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
garbled,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
greatno,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
fooled,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
monkeys,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
shouldnt,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
share,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
dna,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
copy,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
humans,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
contacted,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
warranty,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
produce,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
receipt,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
luck,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
done,2,0,-6.612936690961036,-7.717796211013582,-0.677711372430106,-0.7088249932791751
reoccurebottom,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
somewhere,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
else,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
research,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
development,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
division,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
knows,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
theyre,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
doing,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
sitting,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
vehicle,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
cradle,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
ca42,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
crashed,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
replaced,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
supposedly,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
375,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
apparently,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
truly,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
chinese,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
beware,0,2,-7.711548979629146,-6.619183922345472,-0.677711372430106,-0.7088249932791751
keypads,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
reach,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
starter,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
wireless,1,1,-7.018401799069201,-7.024649030453636,-0.677711372430106,-0.7088249932791751
linksys,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
exchange,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
refurb,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
something,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
converter,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
read,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
reviews,2,0,-6.612936690961036,-7.717796211013582,-0.677711372430106,-0.7088249932791751
havent,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
kindle,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
loved,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
sudden,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
constructed,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
menus,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
navigate,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
recessed,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
cuts,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
beep,0,3,-7.711548979629146,-6.331501849893691,-0.677711372430106,-0.7088249932791751
says,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
cat,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
attacked,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
scratched,2,1,-6.612936690961036,-7.024649030453636,-0.677711372430106,-0.7088249932791751
protective,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
strip,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
destroying,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
virgin,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
autoanswer,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
8,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
girl,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
complain,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
wake,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
era,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
zero,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
finds,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
enter,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
investment,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
realize,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
aggravating,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
samsungcrap,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
crappy,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
e715,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
seeen,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
coupon,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
fulfills,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
requirements,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
describe,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
entertainment,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
communication,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
managementoh,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
activesync,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
42,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
optimal,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
synchronization,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
finished,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
shipped,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
competitors,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
sweetest,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
defeats,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
purpose,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
colors,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
due,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
happening,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
stop,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
convenient,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
ride,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
smoother,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
items,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
stated,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
thumbs,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
open,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
allowing,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
specs,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
wow,2,0,-6.612936690961036,-7.717796211013582,-0.677711372430106,-0.7088249932791751
rocketed,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
destination,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
unknown,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
muddy,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
casing,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
wires,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
insert,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
glued,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
slid,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
quit,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
18,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
owned,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
smell,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
disgusting,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
addition,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
amp,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
buyer,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
flush,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
toilet,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
breaks,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
los,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
angeles,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
bluetoooth,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
happened,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
tracking,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
plus,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
seriously,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
believe,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
steep,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
point,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
originally,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
discarded,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
welldesigned,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
sunglasses,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
texas,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
counterfeit,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
latest,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
os,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
v115g,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
likes,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
crawl,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
2005,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
s710a,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
grtting,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
744,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
until,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
v3c,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
handy,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
surprised,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
bougth,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
l7c,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
absolutel,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
oh,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
forgot,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
mention,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
weird,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
surefire,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
gx2,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
forgeries,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
abound,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
slowly,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
breaking,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
effects,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
text,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
messaging,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
tricky,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
strength,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
regret,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
threw,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
window,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
smudged,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
touches,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
whine,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
goesthe,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
fond,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
magnetic,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
strap,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
slide,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
grip,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
prevents,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
slipping,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
s11,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
falls,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
adapters,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
recognizes,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
near,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
conversation,0,1,-7.711548979629146,-7.024649030453636,-0.677711372430106,-0.7088249932791751
attractive,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
glove,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
durable,1,0,-7.018401799069201,-7.717796211013582,-0.677711372430106,-0.7088249932791751
